country,region,year_start,crop,predicted_yield_t_ha,rank_within_region_year
United States,Kansas,1991,Canola,1.450781705952379,4.0
United States,Kansas,1991,Oats,1.8792634619047632,2.0
United States,Kansas,1991,Wheat,2.178112214285713,1.0
United States,Kansas,1992,Barley,2.182794095238097,2.0
United States,Kansas,1992,Canola,1.4679345688095242,4.0
United States,Kansas,1992,Oats,1.9798190285714317,3.0
United States,Kansas,1992,Wheat,2.287941071428571,1.0
United States,Kansas,1993,Barley,2.4455174285714327,1.0
United States,Kansas,1993,Canola,1.4721861980952395,3.0
United States,Kansas,1993,Oats,1.3877761380952394,4.0
United States,Kansas,1993,Wheat,2.366706833333331,2.0
United States,Kansas,1994,Barley,2.0780250000000025,2.0
United States,Kansas,1994,Canola,1.4457235492857137,4.0
United States,Kansas,1994,Oats,1.6634797904761887,3.0
United States,Kansas,1994,Wheat,2.5358501904761943,1.0
United States,Kansas,1995,Barley,1.8675645238095206,1.0
United States,Kansas,1995,Canola,1.4739106735714285,4.0
United States,Kansas,1995,Oats,1.7023218761904721,3.0
United States,Kansas,1995,Wheat,1.7958952380952355,2.0
United States,Kansas,1996,Barley,1.821213261904764,3.0
United States,Kansas,1996,Canola,1.427849799523809,4.0
United States,Kansas,1996,Oats,1.8565287142857159,2.0
United States,Kansas,1996,Wheat,1.9389071666666684,1.0
United States,Kansas,1997,Barley,2.3301292380952368,2.0
United States,Kansas,1997,Canola,1.481391874761904,4.0
United States,Kansas,1997,Oats,2.0966015000000024,3.0
United States,Kansas,1997,Wheat,2.9604795000000026,1.0
United States,Kansas,1998,Barley,1.9579485238095247,2.0
United States,Kansas,1998,Canola,1.4689154221428558,4.0
United States,Kansas,1998,Oats,1.617497866666664,3.0
United States,Kansas,1998,Wheat,3.0694949523809556,1.0
United States,Kansas,1999,Barley,2.494059119047624,2.0
United States,Kansas,1999,Canola,1.4852721059523795,4.0
United States,Kansas,1999,Oats,1.6865561571428553,3.0
United States,Kansas,1999,Wheat,3.0716149285714325,1.0
United States,Kansas,2000,Barley,1.9542465714285693,2.0
United States,Kansas,2000,Canola,1.5032029492857122,4.0
United States,Kansas,2000,Oats,1.5764010952380916,3.0
United States,Kansas,2000,Wheat,2.433559738095236,1.0
United States,Kansas,2001,Barley,2.622711571428576,2.0
United States,Kansas,2001,Canola,1.5023931816666651,4.0
United States,Kansas,2001,Oats,1.8939701619047664,3.0
United States,Kansas,2001,Wheat,2.7031425714285753,1.0
United States,Kansas,2002,Barley,1.9875064999999963,2.0
United States,Kansas,2002,Canola,1.4536550988095227,4.0
United States,Kansas,2002,Oats,1.8563408238095243,3.0
United States,Kansas,2002,Wheat,2.2296705476190457,1.0
United States,Kansas,2003,Barley,3.0717878571428447,2.0
United States,Kansas,2003,Canola,1.4872940383333308,4.0
United States,Kansas,2003,Oats,2.2089770857142828,3.0
United States,Kansas,2003,Wheat,3.151049988095235,1.0
United States,Kansas,2004,Barley,1.6635088095238069,2.0
United States,Kansas,2004,Canola,1.4465466635714281,4.0
United States,Kansas,2004,Oats,1.5701153047619028,3.0
United States,Kansas,2004,Wheat,2.3896294761904806,1.0
United States,Kansas,2005,Barley,2.255616238095237,2.0
United States,Kansas,2005,Canola,1.5250485809523797,4.0
United States,Kansas,2005,Oats,2.1133749952380994,3.0
United States,Kansas,2005,Wheat,2.6763354404761928,1.0
United States,Kansas,2006,Barley,1.560148761904759,3.0
United States,Kansas,2006,Canola,1.4909392861904744,4.0
United States,Kansas,2006,Oats,1.6618400190476175,2.0
United States,Kansas,2006,Wheat,2.13840269047619,1.0
United States,Kansas,2007,Barley,2.690089666666665,1.0
United States,Kansas,2007,Canola,1.5760620388095228,4.0
United States,Kansas,2007,Oats,1.6371067999999984,3.0
United States,Kansas,2007,Wheat,2.2960430952380935,2.0
United States,Kansas,2008,Barley,2.0927431428571395,2.0
United States,Kansas,2008,Canola,1.4955778688095234,4.0
United States,Kansas,2008,Oats,1.9364846523809554,3.0
United States,Kansas,2008,Wheat,2.64293780952381,1.0
United States,Kansas,2009,Barley,2.700337285714286,2.0
United States,Kansas,2009,Canola,1.56525272142857,4.0
United States,Kansas,2009,Oats,1.9065417428571463,3.0
United States,Kansas,2009,Wheat,2.7983749761904715,1.0
United States,Kansas,2010,Barley,2.358105238095241,2.0
United States,Kansas,2010,Canola,1.5454125440476174,4.0
United States,Kansas,2010,Oats,1.816388476190477,3.0
United States,Kansas,2010,Wheat,2.9462321071428543,1.0
United States,Kansas,2011,Barley,1.7509274047619046,2.0
United States,Kansas,2011,Canola,1.4263053433333313,3.0
United States,Kansas,2011,Oats,1.3177954761904809,4.0
United States,Kansas,2011,Wheat,2.3229046666666693,1.0
United States,Kansas,2012,Barley,2.9375824761904656,1.0
United States,Kansas,2012,Canola,1.526430135952379,3.0
United States,Kansas,2012,Oats,1.2834627619047663,4.0
United States,Kansas,2012,Wheat,2.869352547619044,2.0
United States,Kansas,2013,Barley,2.516943333333333,2.0
United States,Kansas,2013,Canola,1.6256472738095227,3.0
United States,Kansas,2013,Oats,1.438984833333337,4.0
United States,Kansas,2013,Wheat,2.561542892857146,1.0
United States,Kansas,2014,Barley,1.8858180952380963,3.0
United States,Kansas,2014,Canola,1.5716872528571415,4.0
United States,Kansas,2014,Oats,2.0178241476190517,2.0
United States,Kansas,2014,Wheat,2.0310684880952397,1.0
United States,Kansas,2015,Barley,2.1174975476190445,3.0
United States,Kansas,2015,Canola,1.547276821666666,4.0
United States,Kansas,2015,Oats,2.2272195428571417,2.0
United States,Kansas,2015,Wheat,2.4682030952380973,1.0
United States,Kansas,2016,Barley,2.1578475476190486,2.0
United States,Kansas,2016,Canola,1.5682887559523797,4.0
United States,Kansas,2016,Oats,1.7498240047619067,3.0
United States,Kansas,2016,Wheat,2.5839627619047643,1.0
United States,Kansas,2017,Barley,2.3010708333333336,2.0
United States,Kansas,2017,Canola,1.5978633876190458,4.0
United States,Kansas,2017,Oats,1.9977540285714306,3.0
United States,Kansas,2017,Wheat,2.5604252619047614,1.0
United States,Kansas,2018,Barley,2.249016130952381,2.0
United States,Kansas,2018,Canola,1.5421485178571421,4.0
United States,Kansas,2018,Oats,1.886112923809526,3.0
United States,Kansas,2018,Wheat,2.4794402500000006,1.0
United States,Kansas,2019,Barley,2.530201190476188,2.0
United States,Kansas,2019,Canola,1.5885152838095227,4.0
United States,Kansas,2019,Oats,1.798555961904762,3.0
United States,Kansas,2019,Wheat,2.611234238095239,1.0
United States,Kansas,2020,Barley,2.3289891904761912,2.0
United States,Kansas,2020,Canola,1.569874162142855,4.0
United States,Kansas,2020,Oats,1.8626949380952387,3.0
United States,Kansas,2020,Wheat,2.5977554166666663,1.0
United States,Kansas,2021,Barley,2.1346591071428564,2.0
United States,Kansas,2021,Canola,1.5295226254761896,4.0
United States,Kansas,2021,Oats,1.8853784428571443,3.0
United States,Kansas,2021,Wheat,2.6014317500000024,1.0
United States,Minnesota,1989,Barley,2.9151914285714193,1.0
United States,Minnesota,1989,Canola,1.4463715269047606,4.0
United States,Minnesota,1989,Oats,1.9723034095238114,3.0
United States,Minnesota,1989,Wheat,2.656503095238096,2.0
United States,Minnesota,1990,Barley,3.375258285714282,1.0
United States,Minnesota,1990,Canola,1.6134955992857174,4.0
United States,Minnesota,1990,Oats,2.30693634761905,3.0
United States,Minnesota,1990,Wheat,3.2436500357142806,2.0
United States,Minnesota,1991,Barley,2.6963471190476307,1.0
United States,Minnesota,1991,Canola,1.5821598357142868,3.0
United States,Minnesota,1991,Oats,1.5553402809523813,4.0
United States,Minnesota,1991,Wheat,2.1130878690476176,2.0
United States,Minnesota,1992,Barley,3.7542152380952447,1.0
United States,Minnesota,1992,Canola,1.4855318909523814,4.0
United States,Minnesota,1992,Oats,2.4770284714285693,3.0
United States,Minnesota,1992,Wheat,3.428408202380948,2.0
United States,Minnesota,1993,Barley,2.9767347857142874,1.0
United States,Minnesota,1993,Canola,1.5537169326190483,4.0
United States,Minnesota,1993,Oats,1.7913307190476189,3.0
United States,Minnesota,1993,Wheat,2.0589260000000014,2.0
United States,Minnesota,1994,Barley,2.70347561904763,1.0
United States,Minnesota,1994,Canola,1.658591130952381,4.0
United States,Minnesota,1994,Oats,1.9611666285714302,2.0
United States,Minnesota,1994,Wheat,1.9222483809523792,3.0
United States,Minnesota,1995,Barley,2.663048761904774,1.0
United States,Minnesota,1995,Canola,1.564674575714286,4.0
United States,Minnesota,1995,Oats,1.6896307285714276,3.0
United States,Minnesota,1995,Wheat,2.17669355952381,2.0
United States,Minnesota,1996,Barley,3.315706809523812,1.0
United States,Minnesota,1996,Canola,1.6361154197619054,4.0
United States,Minnesota,1996,Oats,2.0261084095238098,3.0
United States,Minnesota,1996,Wheat,2.9602681428571396,2.0
United States,Minnesota,1997,Barley,2.7322586190476206,1.0
United States,Minnesota,1997,Canola,1.5684374292857135,4.0
United States,Minnesota,1997,Oats,2.0770096476190485,3.0
United States,Minnesota,1997,Wheat,2.2503323095238126,2.0
United States,Minnesota,1998,Barley,2.9209493095238117,1.0
United States,Minnesota,1998,Canola,1.6281093483333338,4.0
United States,Minnesota,1998,Oats,2.265019690476192,3.0
United States,Minnesota,1998,Wheat,2.7739920476190534,2.0
United States,Minnesota,1999,Barley,2.5322058809523846,2.0
United States,Minnesota,1999,Canola,1.450401249523813,4.0
United States,Minnesota,1999,Oats,2.124990042857145,3.0
United States,Minnesota,1999,Wheat,2.557344571428571,1.0
United States,Minnesota,2000,Barley,3.4158900952380957,1.0
United States,Minnesota,2000,Canola,1.6668960957142878,4.0
United States,Minnesota,2000,Oats,2.5509206714285737,3.0
United States,Minnesota,2000,Wheat,3.32695357142857,2.0
United States,Minnesota,2001,Barley,2.961699607142851,2.0
United States,Minnesota,2001,Canola,1.3433600745238112,4.0
United States,Minnesota,2001,Oats,2.154318038095241,3.0
United States,Minnesota,2001,Wheat,2.9755274880952363,1.0
United States,Minnesota,2002,Barley,2.3411198095238106,2.0
United States,Minnesota,2002,Canola,1.1569360326190499,4.0
United States,Minnesota,2002,Oats,2.027047861904763,3.0
United States,Minnesota,2002,Wheat,2.3422598571428566,1.0
United States,Minnesota,2003,Barley,4.012256690476195,1.0
United States,Minnesota,2003,Canola,1.9729735438095226,4.0
United States,Minnesota,2003,Oats,2.524257304761906,3.0
United States,Minnesota,2003,Wheat,3.943834619047617,2.0
United States,Minnesota,2004,Barley,3.6505349523809523,2.0
United States,Minnesota,2004,Canola,1.7014182757142855,4.0
United States,Minnesota,2004,Oats,2.4994557619047613,3.0
United States,Minnesota,2004,Wheat,3.67524772619047,1.0
United States,Minnesota,2005,Barley,2.4965441666666695,2.0
United States,Minnesota,2005,Canola,1.0395937123809538,4.0
United States,Minnesota,2005,Oats,2.2361016380952408,3.0
United States,Minnesota,2005,Wheat,2.6344194761904856,1.0
United States,Minnesota,2006,Barley,3.1822123571428476,2.0
United States,Minnesota,2006,Canola,1.4414771485714266,4.0
United States,Minnesota,2006,Oats,2.023204647619047,3.0
United States,Minnesota,2006,Wheat,3.194349380952371,1.0
United States,Minnesota,2007,Barley,3.009146083333336,2.0
United States,Minnesota,2007,Canola,1.4356060295238091,4.0
United States,Minnesota,2007,Oats,2.1606550714285726,3.0
United States,Minnesota,2007,Wheat,3.1143282857142927,1.0
United States,Minnesota,2008,Barley,3.5624406547619123,2.0
United States,Minnesota,2008,Canola,1.7998395804761902,4.0
United States,Minnesota,2008,Oats,2.4264517714285683,3.0
United States,Minnesota,2008,Wheat,3.6908337142857137,1.0
United States,Minnesota,2009,Barley,3.324353238095239,2.0
United States,Minnesota,2009,Canola,1.892272343809524,4.0
United States,Minnesota,2009,Oats,2.5440028857142845,3.0
United States,Minnesota,2009,Wheat,3.5053902380952375,1.0
United States,Minnesota,2010,Barley,3.3918049880952386,2.0
United States,Minnesota,2010,Canola,1.705303889047621,4.0
United States,Minnesota,2010,Oats,2.465071804761903,3.0
United States,Minnesota,2010,Wheat,3.5643812976190437,1.0
United States,Minnesota,2011,Barley,2.8583523690476262,2.0
United States,Minnesota,2011,Canola,1.5893706373809517,4.0
United States,Minnesota,2011,Oats,1.9957555571428582,3.0
United States,Minnesota,2011,Wheat,3.065540011904768,1.0
United States,Minnesota,2012,Barley,3.180694428571425,2.0
United States,Minnesota,2012,Canola,1.6390883409523833,4.0
United States,Minnesota,2012,Oats,2.2195672761904786,3.0
United States,Minnesota,2012,Wheat,3.689831369047617,1.0
United States,Minnesota,2013,Barley,3.668743690476185,2.0
United States,Minnesota,2013,Canola,2.108596393809522,3.0
United States,Minnesota,2013,Oats,2.069579433333334,4.0
United States,Minnesota,2013,Wheat,3.771508095238089,1.0
United States,Minnesota,2014,Barley,2.959730142857141,2.0
United States,Minnesota,2014,Canola,1.8452073185714288,4.0
United States,Minnesota,2014,Oats,2.2640973190476243,3.0
United States,Minnesota,2014,Wheat,3.5514853095238044,1.0
United States,Minnesota,2015,Barley,4.069563297619036,1.0
United States,Minnesota,2015,Canola,2.0604265307142855,4.0
United States,Minnesota,2015,Oats,2.7199708571428545,3.0
United States,Minnesota,2015,Wheat,4.016765642857128,2.0
United States,Minnesota,2016,Barley,3.123877785714289,2.0
United States,Minnesota,2016,Canola,1.7466632540476206,4.0
United States,Minnesota,2016,Oats,2.3194225238095254,3.0
United States,Minnesota,2016,Wheat,3.4026962857142844,1.0
United States,Minnesota,2017,Barley,3.3726675595238125,2.0
United States,Minnesota,2017,Canola,1.8292645616666674,4.0
United States,Minnesota,2017,Oats,2.451799904761903,3.0
United States,Minnesota,2017,Wheat,3.5564746190476164,1.0
United States,Minnesota,2018,Barley,3.193545583333333,2.0
United States,Minnesota,2018,Canola,1.7979341354761904,4.0
United States,Minnesota,2018,Oats,2.244027200000002,3.0
United States,Minnesota,2018,Wheat,3.339580559523809,1.0
United States,Minnesota,2019,Barley,2.945264988095242,2.0
United States,Minnesota,2019,Canola,1.8995952304761898,4.0
United States,Minnesota,2019,Oats,2.174900585714286,3.0
United States,Minnesota,2019,Wheat,3.073616416666664,1.0
United States,Minnesota,2020,Barley,3.3858485595238093,2.0
United States,Minnesota,2020,Canola,1.8417220088095239,4.0
United States,Minnesota,2020,Oats,2.419585228571427,3.0
United States,Minnesota,2020,Wheat,3.531127773809523,1.0
United States,Minnesota,2021,Barley,3.3295090714285704,2.0
United States,Minnesota,2021,Canola,1.539028460238094,4.0
United States,Minnesota,2021,Oats,2.5156655857142844,3.0
United States,Minnesota,2021,Wheat,3.4261441190476205,1.0
United States,Montana,1989,Barley,2.271291892857142,1.0
United States,Montana,1989,Canola,1.5081121278571439,4.0
United States,Montana,1989,Oats,1.6807265904761899,3.0
United States,Montana,1989,Wheat,1.949737619047618,2.0
United States,Montana,1990,Barley,2.200932380952376,1.0
United States,Montana,1990,Canola,1.3854156945238103,4.0
United States,Montana,1990,Oats,1.4376012761904722,3.0
United States,Montana,1990,Wheat,1.9317114166666653,2.0
United States,Montana,1991,Barley,2.7498685119047597,1.0
United States,Montana,1991,Canola,1.4530919028571436,4.0
United States,Montana,1991,Oats,1.9588220028571444,3.0
United States,Montana,1991,Wheat,2.4413127023809507,2.0
United States,Montana,1992,Barley,2.399089309523809,1.0
United States,Montana,1992,Canola,1.6063434469047626,4.0
United States,Montana,1992,Oats,2.0173498628571456,3.0
United States,Montana,1992,Wheat,2.0503692380952425,2.0
United States,Montana,1993,Barley,3.0427870952380935,1.0
United States,Montana,1993,Canola,1.620787804285715,4.0
United States,Montana,1993,Oats,2.3018672866666665,3.0
United States,Montana,1993,Wheat,2.589912785714283,2.0
United States,Montana,1994,Barley,2.3477103095238094,1.0
United States,Montana,1994,Canola,1.3955044288095224,4.0
United States,Montana,1994,Oats,1.722729205714285,3.0
United States,Montana,1994,Wheat,2.126256059523812,2.0
United States,Montana,1995,Barley,2.8180311904761832,1.0
United States,Montana,1995,Canola,1.6448078495238103,4.0
United States,Montana,1995,Oats,2.1299947619047646,3.0
United States,Montana,1995,Wheat,2.4416617619047605,2.0
United States,Montana,1996,Barley,2.322529988095237,1.0
United States,Montana,1996,Canola,1.3628848540476186,4.0
United States,Montana,1996,Oats,1.4620953619047574,3.0
United States,Montana,1996,Wheat,1.881520500000001,2.0
United States,Montana,1997,Barley,2.823164607142854,1.0
United States,Montana,1997,Canola,1.594057386904763,4.0
United States,Montana,1997,Oats,1.975395061904761,3.0
United States,Montana,1997,Wheat,2.124712511904762,2.0
United States,Montana,1998,Barley,2.5638518095238134,1.0
United States,Montana,1998,Canola,1.3931477240476193,4.0
United States,Montana,1998,Oats,1.9393496638095247,3.0
United States,Montana,1998,Wheat,2.1899802380952367,2.0
United States,Montana,1999,Barley,2.6571371666666725,1.0
United States,Montana,1999,Canola,1.3558636071428574,4.0
United States,Montana,1999,Oats,1.6706109380952376,3.0
United States,Montana,1999,Wheat,1.9758017976190483,2.0
United States,Montana,2000,Barley,2.152252988095241,1.0
United States,Montana,2000,Canola,1.0836324426190442,4.0
United States,Montana,2000,Oats,1.7582449142857142,3.0
United States,Montana,2000,Wheat,1.8682370238095252,2.0
United States,Montana,2001,Barley,2.1792650714285724,1.0
United States,Montana,2001,Canola,1.0575913609523813,4.0
United States,Montana,2001,Oats,1.5756495333333322,3.0
United States,Montana,2001,Wheat,1.642091285714283,2.0
United States,Montana,2002,Barley,2.2404369523809544,1.0
United States,Montana,2002,Canola,1.0523587766666695,4.0
United States,Montana,2002,Oats,1.6592329261904752,3.0
United States,Montana,2002,Wheat,1.688135119047616,2.0
United States,Montana,2003,Barley,2.1228070952380964,1.0
United States,Montana,2003,Canola,1.072738848095234,4.0
United States,Montana,2003,Oats,1.5801759857142845,3.0
United States,Montana,2003,Wheat,1.8682882619047605,2.0
United States,Montana,2004,Barley,3.1197467142857125,1.0
United States,Montana,2004,Canola,1.7565608116666642,4.0
United States,Montana,2004,Oats,2.120225134761908,3.0
United States,Montana,2004,Wheat,2.3427274047619027,2.0
United States,Montana,2005,Barley,2.964456857142854,1.0
United States,Montana,2005,Canola,1.4391652071428573,4.0
United States,Montana,2005,Oats,1.8929611569047642,3.0
United States,Montana,2005,Wheat,2.4664930238095213,2.0
United States,Montana,2006,Barley,2.6232047380952404,1.0
United States,Montana,2006,Canola,1.2556508933333335,4.0
United States,Montana,2006,Oats,1.6674596523809526,3.0
United States,Montana,2006,Wheat,2.0393082142857177,2.0
United States,Montana,2007,Barley,2.371401523809523,1.0
United States,Montana,2007,Canola,1.3198969478571443,4.0
United States,Montana,2007,Oats,1.8054566666666698,3.0
United States,Montana,2007,Wheat,2.0573536309523806,2.0
United States,Montana,2008,Barley,2.6099276666666675,1.0
United States,Montana,2008,Canola,2.058070463809524,3.0
United States,Montana,2008,Oats,1.8452052559523804,4.0
United States,Montana,2008,Wheat,2.119418976190478,2.0
United States,Montana,2009,Barley,2.938165309523808,1.0
United States,Montana,2009,Canola,1.8628266354761889,4.0
United States,Montana,2009,Oats,2.001725617619047,3.0
United States,Montana,2009,Wheat,2.3030402976190474,2.0
United States,Montana,2010,Barley,3.207299809523805,1.0
United States,Montana,2010,Canola,1.9415635904761905,4.0
United States,Montana,2010,Oats,2.189337656666666,3.0
United States,Montana,2010,Wheat,2.830181023809521,2.0
United States,Montana,2011,Barley,2.565209619047619,1.0
United States,Montana,2011,Canola,1.5389059004761887,4.0
United States,Montana,2011,Oats,1.8128087778571453,3.0
United States,Montana,2011,Wheat,2.3970397857142847,2.0
United States,Montana,2012,Barley,2.6787276190476224,1.0
United States,Montana,2012,Canola,1.3411984352380941,4.0
United States,Montana,2012,Oats,1.6199233619047602,3.0
United States,Montana,2012,Wheat,2.350195357142859,2.0
United States,Montana,2013,Barley,2.781069309523811,1.0
United States,Montana,2013,Canola,1.6818751376190482,4.0
United States,Montana,2013,Oats,1.935517250952382,3.0
United States,Montana,2013,Wheat,2.5947387738095244,2.0
United States,Montana,2014,Barley,3.038230107142855,1.0
United States,Montana,2014,Canola,1.5623101159523782,4.0
United States,Montana,2014,Oats,2.3766949571428553,3.0
United States,Montana,2014,Wheat,2.5683447499999996,2.0
United States,Montana,2015,Barley,2.72823963095238,1.0
United States,Montana,2015,Canola,1.4099332271428524,4.0
United States,Montana,2015,Oats,1.9132716380952397,3.0
United States,Montana,2015,Wheat,2.419206666666671,2.0
United States,Montana,2016,Barley,2.7407449285714294,1.0
United States,Montana,2016,Canola,1.7603918511904768,4.0
United States,Montana,2016,Oats,1.918665552619048,3.0
United States,Montana,2016,Wheat,2.4991989404761905,2.0
United States,Montana,2017,Barley,2.530687952380953,1.0
United States,Montana,2017,Canola,1.264851755952379,4.0
United States,Montana,2017,Oats,1.6397372666666656,3.0
United States,Montana,2017,Wheat,2.299709821428572,2.0
United States,Montana,2018,Barley,2.9338837261904738,1.0
United States,Montana,2018,Canola,1.6413625030952375,4.0
United States,Montana,2018,Oats,1.9816771459523823,3.0
United States,Montana,2018,Wheat,2.6010442619047622,2.0
United States,Montana,2019,Barley,3.046581916666665,1.0
United States,Montana,2019,Canola,1.8355516254761906,4.0
United States,Montana,2019,Oats,2.1386507116666675,3.0
United States,Montana,2019,Wheat,2.6172066785714305,2.0
United States,Montana,2020,Barley,2.739572857142858,1.0
United States,Montana,2020,Canola,1.78462181642857,4.0
United States,Montana,2020,Oats,1.884299874047619,3.0
United States,Montana,2020,Wheat,2.448249059523812,2.0
United States,Montana,2021,Barley,2.635242488095235,1.0
United States,Montana,2021,Canola,1.3217917180952363,4.0
United States,Montana,2021,Oats,1.7581424285714278,3.0
United States,Montana,2021,Wheat,2.486005130952382,2.0
United States,Nebraska,1989,Barley,1.5867029047619092,2.0
United States,Nebraska,1989,Canola,1.3973156585714281,4.0
United States,Nebraska,1989,Oats,1.4443311714285691,3.0
United States,Nebraska,1989,Wheat,1.7150511309523826,1.0
United States,Nebraska,1990,Barley,2.256295142857141,2.0
United States,Nebraska,1990,Canola,1.3436589678571416,4.0
United States,Nebraska,1990,Oats,1.7415739047619039,3.0
United States,Nebraska,1990,Wheat,2.4625284761904753,1.0
United States,Nebraska,1991,Barley,2.054596380952381,2.0
United States,Nebraska,1991,Canola,1.415131836190476,4.0
United States,Nebraska,1991,Oats,1.9021348571428558,3.0
United States,Nebraska,1991,Wheat,2.1352675595238106,1.0
United States,Nebraska,1992,Barley,2.6316013809523824,1.0
United States,Nebraska,1992,Canola,1.5303658909523814,4.0
