country,region,year_start,crop,predicted_yield_t_ha,rank_within_region_year
United States,South Dakota,1990,Canola,1.3922931830952392,4.0
United States,South Dakota,1990,Oats,1.991212023809524,3.0
United States,South Dakota,1990,Wheat,2.343169333333333,2.0
United States,South Dakota,1991,Barley,2.0839846309523757,2.0
United States,South Dakota,1991,Canola,1.3769855745238082,4.0
United States,South Dakota,1991,Oats,1.9823640904761919,3.0
United States,South Dakota,1991,Wheat,2.1005793690476167,1.0
United States,South Dakota,1992,Barley,2.851745857142852,1.0
United States,South Dakota,1992,Canola,1.471083600714286,4.0
United States,South Dakota,1992,Oats,2.369281823809523,2.0
United States,South Dakota,1992,Wheat,2.21293810714286,3.0
United States,South Dakota,1993,Barley,2.2929560000000024,1.0
United States,South Dakota,1993,Canola,1.5350254245238095,4.0
United States,South Dakota,1993,Oats,1.8749932238095217,3.0
United States,South Dakota,1993,Wheat,2.1773884761904774,2.0
United States,South Dakota,1994,Barley,2.213306380952378,1.0
United States,South Dakota,1994,Canola,1.4043823509523814,4.0
United States,South Dakota,1994,Oats,2.004039819047616,2.0
United States,South Dakota,1994,Wheat,1.9861711071428567,3.0
United States,South Dakota,1995,Barley,2.080209023809525,2.0
United States,South Dakota,1995,Canola,1.3835131914285719,4.0
United States,South Dakota,1995,Oats,1.6874785285714273,3.0
United States,South Dakota,1995,Wheat,2.201060476190478,1.0
United States,South Dakota,1996,Barley,2.3754429285714243,2.0
United States,South Dakota,1996,Canola,1.4880404599999995,4.0
United States,South Dakota,1996,Oats,2.148544676190478,3.0
United States,South Dakota,1996,Wheat,2.4403199642857127,1.0
United States,South Dakota,1997,Barley,2.069766059523808,1.0
United States,South Dakota,1997,Canola,1.4113956695238108,4.0
United States,South Dakota,1997,Oats,1.9736357238095252,3.0
United States,South Dakota,1997,Wheat,1.9737042380952368,2.0
United States,South Dakota,1998,Barley,2.54733392857143,1.0
United States,South Dakota,1998,Canola,1.4171547035714283,4.0
United States,South Dakota,1998,Oats,2.382861180952383,3.0
United States,South Dakota,1998,Wheat,2.5013125119047674,2.0
United States,South Dakota,1999,Barley,2.5964456428571454,2.0
United States,South Dakota,1999,Canola,1.3178313814285716,4.0
United States,South Dakota,1999,Oats,2.2877031952381,3.0
United States,South Dakota,1999,Wheat,2.6515746309523816,1.0
United States,South Dakota,2000,Barley,2.8947186071428552,1.0
United States,South Dakota,2000,Canola,1.399765516428571,4.0
United States,South Dakota,2000,Oats,2.197379119047619,3.0
United States,South Dakota,2000,Wheat,2.6970580476190475,2.0
United States,South Dakota,2001,Barley,2.739073285714283,1.0
United States,South Dakota,2001,Canola,1.3794461071428565,4.0
United States,South Dakota,2001,Oats,2.1338721380952372,3.0
United States,South Dakota,2001,Wheat,2.5843950833333342,2.0
United States,South Dakota,2002,Barley,1.8982177142857142,1.0
United States,South Dakota,2002,Canola,1.3701697390476182,4.0
United States,South Dakota,2002,Oats,1.681158576190475,3.0
United States,South Dakota,2002,Wheat,1.8247871190476193,2.0
United States,South Dakota,2003,Barley,2.8360990238095245,2.0
United States,South Dakota,2003,Canola,1.3699242195238088,4.0
United States,South Dakota,2003,Oats,2.4430373761904787,3.0
United States,South Dakota,2003,Wheat,2.8412548571428577,1.0
United States,South Dakota,2004,Barley,3.2431152380952346,1.0
United States,South Dakota,2004,Canola,1.4756737483333333,4.0
United States,South Dakota,2004,Oats,2.880839266666676,3.0
United States,South Dakota,2004,Wheat,3.1527760714285673,2.0
United States,South Dakota,2005,Barley,2.615365309523808,2.0
United States,South Dakota,2005,Canola,1.4076968645238095,4.0
United States,South Dakota,2005,Oats,2.5583850476190486,3.0
United States,South Dakota,2005,Wheat,2.7824719523809516,1.0
United States,South Dakota,2006,Barley,2.163061023809527,2.0
United States,South Dakota,2006,Canola,1.390163568095237,4.0
United States,South Dakota,2006,Oats,2.0009652476190483,3.0
United States,South Dakota,2006,Wheat,2.1944059285714297,1.0
United States,South Dakota,2007,Barley,2.235956821428573,3.0
United States,South Dakota,2007,Canola,1.4982295202380942,4.0
United States,South Dakota,2007,Oats,2.573023423809525,2.0
United States,South Dakota,2007,Wheat,2.843221119047618,1.0
United States,South Dakota,2008,Barley,2.4277698333333357,3.0
United States,South Dakota,2008,Canola,1.4766504890476182,4.0
United States,South Dakota,2008,Oats,2.6442509952381,2.0
United States,South Dakota,2008,Wheat,3.200920666666668,1.0
United States,South Dakota,2009,Barley,2.869820095238097,1.0
United States,South Dakota,2009,Canola,1.6124975090476181,4.0
United States,South Dakota,2009,Oats,2.6085347238095253,3.0
United States,South Dakota,2009,Wheat,2.8667073809523815,2.0
United States,South Dakota,2010,Barley,2.238986273809526,3.0
United States,South Dakota,2010,Canola,1.5068974269047613,4.0
United States,South Dakota,2010,Oats,2.5736041761904773,2.0
United States,South Dakota,2010,Wheat,2.9696254999999976,1.0
United States,South Dakota,2011,Barley,1.9138197142857158,3.0
United States,South Dakota,2011,Canola,1.5022859297619031,4.0
United States,South Dakota,2011,Oats,2.0828513333333323,2.0
United States,South Dakota,2011,Wheat,2.4021667976190466,1.0
United States,South Dakota,2012,Barley,2.0700446666666674,3.0
United States,South Dakota,2012,Canola,1.4606063219047596,4.0
United States,South Dakota,2012,Oats,2.4067574333333344,2.0
United States,South Dakota,2012,Wheat,2.9219100238095277,1.0
United States,South Dakota,2013,Barley,2.849971738095239,1.0
United States,South Dakota,2013,Canola,1.563308206190476,4.0
United States,South Dakota,2013,Oats,2.7480348619047628,3.0
United States,South Dakota,2013,Wheat,2.843016166666668,2.0
United States,South Dakota,2014,Barley,3.0431233452380937,3.0
United States,South Dakota,2014,Canola,1.5163766154761888,4.0
United States,South Dakota,2014,Oats,3.139291157142855,2.0
United States,South Dakota,2014,Wheat,3.404611309523807,1.0
United States,South Dakota,2015,Barley,2.1923692142857103,3.0
United States,South Dakota,2015,Canola,1.5624008514285697,4.0
United States,South Dakota,2015,Oats,3.1283593476190443,1.0
United States,South Dakota,2015,Wheat,2.984743940476199,2.0
United States,South Dakota,2016,Barley,2.3952592619047626,3.0
United States,South Dakota,2016,Canola,1.4202503845238084,4.0
United States,South Dakota,2016,Oats,2.6772855571428558,2.0
United States,South Dakota,2016,Wheat,2.749673166666669,1.0
United States,South Dakota,2017,Barley,2.3919447976190478,3.0
United States,South Dakota,2017,Canola,1.498789945238094,4.0
United States,South Dakota,2017,Oats,2.6319014666666667,2.0
United States,South Dakota,2017,Wheat,2.7701011547619054,1.0
United States,South Dakota,2018,Barley,2.439026202380955,3.0
United States,South Dakota,2018,Canola,1.5458923321428555,4.0
United States,South Dakota,2018,Oats,2.6084151571428555,2.0
United States,South Dakota,2018,Wheat,2.7377699166666702,1.0
United States,South Dakota,2019,Barley,2.7940613690476184,2.0
United States,South Dakota,2019,Canola,1.6767542383333323,4.0
United States,South Dakota,2019,Oats,2.4693591238095234,3.0
United States,South Dakota,2019,Wheat,2.8142812023809527,1.0
United States,South Dakota,2020,Barley,2.4459785714285696,2.0
United States,South Dakota,2020,Canola,1.4926893188095243,4.0
United States,South Dakota,2020,Oats,2.4101052999999997,3.0
United States,South Dakota,2020,Wheat,2.718180952380954,1.0
United States,South Dakota,2021,Barley,2.2598369761904786,3.0
United States,South Dakota,2021,Canola,1.4736295314285706,4.0
United States,South Dakota,2021,Oats,2.5202774428571453,2.0
United States,South Dakota,2021,Wheat,2.656887380952382,1.0
United States,Texas,1989,Barley,1.5720103809523804,1.0
United States,Texas,1989,Canola,1.2940157654761884,3.0
United States,Texas,1989,Oats,1.2622652999999986,4.0
United States,Texas,1989,Wheat,1.506774678571428,2.0
United States,Texas,1990,Barley,2.0742397857142842,1.0
United States,Texas,1990,Canola,1.2842460340476178,4.0
United States,Texas,1990,Oats,1.4569369142857147,3.0
United States,Texas,1990,Wheat,2.0610812023809504,2.0
United States,Texas,1991,Barley,1.8181197619047618,2.0
United States,Texas,1991,Canola,1.409428171428568,4.0
United States,Texas,1991,Oats,1.4277114047619028,3.0
United States,Texas,1991,Wheat,1.9020381547619059,1.0
United States,Texas,1992,Barley,2.3766278095238063,1.0
United States,Texas,1992,Canola,1.4284535769047593,4.0
United States,Texas,1992,Oats,1.5698420095238086,3.0
United States,Texas,1992,Wheat,2.326846797619044,2.0
United States,Texas,1993,Barley,2.3247492380952344,1.0
United States,Texas,1993,Canola,1.2728306316666642,4.0
United States,Texas,1993,Oats,1.8678875476190515,3.0
United States,Texas,1993,Wheat,2.1935092619047585,2.0
United States,Texas,1994,Barley,1.7699559523809505,1.0
United States,Texas,1994,Canola,1.4398085571428534,3.0
United States,Texas,1994,Oats,1.4360810714285692,4.0
United States,Texas,1994,Wheat,1.7642461071428592,2.0
United States,Texas,1995,Barley,2.3286369285714317,1.0
United States,Texas,1995,Canola,1.3946618759523794,4.0
United States,Texas,1995,Oats,1.509973271428572,3.0
United States,Texas,1995,Wheat,1.9456866071428582,2.0
United States,Texas,1996,Barley,1.7961770476190486,1.0
United States,Texas,1996,Canola,1.378183396666664,3.0
United States,Texas,1996,Oats,1.2761691952380911,4.0
United States,Texas,1996,Wheat,1.7691873809523853,2.0
United States,Texas,1997,Barley,2.4097084047619086,1.0
United States,Texas,1997,Canola,1.2419638821428545,4.0
United States,Texas,1997,Oats,1.8544960809523812,3.0
United States,Texas,1997,Wheat,2.0436026071428586,2.0
United States,Texas,1998,Barley,2.347479738095239,1.0
United States,Texas,1998,Canola,1.2833435278571406,4.0
United States,Texas,1998,Oats,1.8607818714285747,3.0
United States,Texas,1998,Wheat,2.299860333333337,2.0
United States,Texas,1999,Barley,2.0829694761904753,2.0
United States,Texas,1999,Canola,1.2354688183333309,4.0
United States,Texas,1999,Oats,1.5781433523809496,3.0
United States,Texas,1999,Wheat,2.226365690476194,1.0
United States,Texas,2000,Barley,2.0854929523809536,1.0
United States,Texas,2000,Canola,1.2787176161904745,4.0
United States,Texas,2000,Oats,1.5348260571428585,3.0
United States,Texas,2000,Wheat,2.0424433452380955,2.0
United States,Texas,2001,Barley,2.26051588095238,2.0
United States,Texas,2001,Canola,1.3527620733333314,4.0
United States,Texas,2001,Oats,1.6274048190476174,3.0
United States,Texas,2001,Wheat,2.2749426071428585,1.0
United States,Texas,2002,Barley,1.996005619047619,1.0
United States,Texas,2002,Canola,1.4191860792857125,4.0
United States,Texas,2002,Oats,1.5672286238095208,3.0
United States,Texas,2002,Wheat,1.9533306904761896,2.0
United States,Texas,2003,Barley,1.987416833333333,1.0
United States,Texas,2003,Canola,1.3738290626190464,4.0
United States,Texas,2003,Oats,1.6118440714285696,3.0
United States,Texas,2003,Wheat,1.8904647499999987,2.0
United States,Texas,2004,Barley,2.0874400000000017,1.0
United States,Texas,2004,Canola,1.298650869761903,4.0
United States,Texas,2004,Oats,1.4412736809523803,3.0
United States,Texas,2004,Wheat,2.0767568571428585,2.0
United States,Texas,2005,Barley,2.273645642857144,1.0
United States,Texas,2005,Canola,1.3016576261904746,4.0
United States,Texas,2005,Oats,1.5484054142857135,3.0
United States,Texas,2005,Wheat,2.1494124761904763,2.0
United States,Texas,2006,Barley,1.7329236190476183,1.0
United States,Texas,2006,Canola,1.2791732911904738,4.0
United States,Texas,2006,Oats,1.3105360714285692,3.0
United States,Texas,2006,Wheat,1.6404324523809517,2.0
United States,Texas,2007,Barley,2.3969885476190496,2.0
United States,Texas,2007,Canola,1.4495915276190448,3.0
United States,Texas,2007,Oats,1.4413590857142835,4.0
United States,Texas,2007,Wheat,2.4211441071428594,1.0
United States,Texas,2008,Barley,2.083353761904762,1.0
United States,Texas,2008,Canola,1.3262225376190457,4.0
United States,Texas,2008,Oats,1.7462028428571417,3.0
United States,Texas,2008,Wheat,2.0054718571428563,2.0
United States,Texas,2009,Barley,1.7320845952380937,1.0
United States,Texas,2009,Canola,1.2537156395238074,4.0
United States,Texas,2009,Oats,1.6842843904761906,3.0
United States,Texas,2009,Wheat,1.6914207619047634,2.0
United States,Texas,2010,Barley,2.213063,1.0
United States,Texas,2010,Canola,1.1800000890476163,4.0
United States,Texas,2010,Oats,1.8379788000000024,3.0
United States,Texas,2010,Wheat,2.2083458928571402,2.0
United States,Texas,2011,Barley,1.770750142857141,1.0
United States,Texas,2011,Canola,1.2478631790476156,4.0
United States,Texas,2011,Oats,1.3037036904761898,3.0
United States,Texas,2011,Wheat,1.6898932261904733,2.0
United States,Texas,2012,Barley,2.251433928571427,1.0
United States,Texas,2012,Canola,1.302162010952379,4.0
United States,Texas,2012,Oats,1.7581253476190464,3.0
United States,Texas,2012,Wheat,2.2004296071428544,2.0
United States,Texas,2013,Barley,1.9252906428571408,2.0
United States,Texas,2013,Canola,1.2965886430952356,4.0
United States,Texas,2013,Oats,1.6509252904761902,3.0
United States,Texas,2013,Wheat,1.9276347857142826,1.0
United States,Texas,2014,Barley,2.001750690476189,1.0
United States,Texas,2014,Canola,1.1300514892857128,4.0
United States,Texas,2014,Oats,1.3773055142857158,3.0
United States,Texas,2014,Wheat,1.985139940476188,2.0
United States,Texas,2015,Barley,2.1146858571428586,1.0
United States,Texas,2015,Canola,1.3506346292857114,4.0
United States,Texas,2015,Oats,1.7155766952380942,3.0
United States,Texas,2015,Wheat,2.0075534047619077,2.0
United States,Texas,2016,Barley,2.1558716785714287,1.0
United States,Texas,2016,Canola,1.2790970369047594,4.0
United States,Texas,2016,Oats,1.6485510380952393,3.0
United States,Texas,2016,Wheat,2.0884967857142853,2.0
United States,Texas,2017,Barley,2.035638285714287,1.0
United States,Texas,2017,Canola,1.277624808571427,4.0
United States,Texas,2017,Oats,1.523330576190475,3.0
United States,Texas,2017,Wheat,1.9531257380952385,2.0
United States,Texas,2018,Barley,1.9215438571428562,1.0
United States,Texas,2018,Canola,1.24808754238095,4.0
United States,Texas,2018,Oats,1.6579455619047632,3.0
United States,Texas,2018,Wheat,1.9201220000000019,2.0
United States,Texas,2019,Barley,2.149899238095239,1.0
United States,Texas,2019,Canola,1.3517600145238076,4.0
United States,Texas,2019,Oats,1.6070101619047623,3.0
United States,Texas,2019,Wheat,1.9989101785714285,2.0
United States,Texas,2020,Barley,2.053565214285714,1.0
United States,Texas,2020,Canola,1.2901844480952356,4.0
United States,Texas,2020,Oats,1.6012709619047603,3.0
United States,Texas,2020,Wheat,1.9852744404761893,2.0
United States,Texas,2021,Barley,2.0548525714285715,1.0
United States,Texas,2021,Canola,1.4117585759523783,4.0
United States,Texas,2021,Oats,1.4838735761904758,3.0
United States,Texas,2021,Wheat,2.0033550833333336,2.0
United States,Washington,1989,Barley,3.131006285714278,2.0
United States,Washington,1989,Canola,2.0182645857142827,4.0
United States,Washington,1989,Oats,2.2631749476190484,3.0
United States,Washington,1989,Wheat,3.2903055238095216,1.0
United States,Washington,1990,Barley,3.204558571428574,2.0
United States,Washington,1990,Canola,2.023331535714283,4.0
United States,Washington,1990,Oats,2.430465495238093,3.0
United States,Washington,1990,Wheat,4.049487571428573,1.0
United States,Washington,1991,Barley,3.502482476190473,1.0
United States,Washington,1991,Canola,2.0254681523809497,4.0
United States,Washington,1991,Oats,2.3112578285714247,3.0
United States,Washington,1991,Wheat,3.309567845238096,2.0
United States,Washington,1992,Barley,2.5204275238095195,2.0
United States,Washington,1992,Canola,1.9279260485714251,4.0
United States,Washington,1992,Oats,2.188462861904765,3.0
United States,Washington,1992,Wheat,3.4136772500000006,1.0
United States,Washington,1993,Barley,3.5878451428571405,2.0
United States,Washington,1993,Canola,1.9636857547619018,4.0
United States,Washington,1993,Oats,2.460289138095235,3.0
United States,Washington,1993,Wheat,4.185662416666667,1.0
United States,Washington,1994,Barley,2.559599047619046,2.0
United States,Washington,1994,Canola,1.7963862949999978,4.0
United States,Washington,1994,Oats,2.0735080523809466,3.0
United States,Washington,1994,Wheat,3.513575523809526,1.0
United States,Washington,1995,Barley,3.8343772380952266,2.0
United States,Washington,1995,Canola,2.0414649142857106,4.0
United States,Washington,1995,Oats,2.8396570904761833,3.0
United States,Washington,1995,Wheat,3.985702547619046,1.0
United States,Washington,1996,Barley,3.3516887619047617,2.0
United States,Washington,1996,Canola,2.034793154761901,4.0
United States,Washington,1996,Oats,2.8663033761904697,3.0
United States,Washington,1996,Wheat,4.428726333333341,1.0
United States,Washington,1997,Barley,3.9001669523809412,2.0
United States,Washington,1997,Canola,1.8876159904761873,4.0
United States,Washington,1997,Oats,2.84947863809523,3.0
United States,Washington,1997,Wheat,4.30508240476191,1.0
United States,Washington,1998,Barley,3.50842609523809,2.0
United States,Washington,1998,Canola,1.7959573095238064,4.0
United States,Washington,1998,Oats,2.6696332904761917,3.0
United States,Washington,1998,Wheat,4.098826654761902,1.0
United States,Washington,1999,Barley,3.233431238095237,2.0
United States,Washington,1999,Canola,2.0039725261904726,4.0
United States,Washington,1999,Oats,2.691411504761904,3.0
United States,Washington,1999,Wheat,3.687810666666673,1.0
United States,Washington,2000,Barley,3.7183229523809502,2.0
United States,Washington,2000,Canola,1.9885007809523778,4.0
United States,Washington,2000,Oats,2.702001695238093,3.0
United States,Washington,2000,Wheat,4.633355273809509,1.0
United States,Washington,2001,Barley,2.8366434285714317,2.0
United States,Washington,2001,Canola,1.8786170238095203,4.0
United States,Washington,2001,Oats,1.9903834476190547,3.0
United States,Washington,2001,Wheat,3.7848492142857153,1.0
United States,Washington,2002,Barley,2.970272380952389,2.0
United States,Washington,2002,Canola,1.9322756833333299,4.0
United States,Washington,2002,Oats,2.3910855095238084,3.0
United States,Washington,2002,Wheat,3.6339946547619077,1.0
United States,Washington,2003,Barley,2.5410188333333363,2.0
United States,Washington,2003,Canola,1.6169542221428534,4.0
United States,Washington,2003,Oats,1.869527319047613,3.0
United States,Washington,2003,Wheat,4.020880702380951,1.0
United States,Washington,2004,Barley,3.7038738095237975,2.0
United States,Washington,2004,Canola,1.783690510476187,4.0
United States,Washington,2004,Oats,3.053408128571429,3.0
United States,Washington,2004,Wheat,4.210327154761903,1.0
United States,Washington,2005,Barley,3.3481789523809553,2.0
United States,Washington,2005,Canola,1.7816480619047592,4.0
United States,Washington,2005,Oats,2.545941423809523,3.0
United States,Washington,2005,Wheat,4.179651547619045,1.0
United States,Washington,2006,Barley,3.3629355238095284,2.0
United States,Washington,2006,Canola,1.9204461961904726,4.0
United States,Washington,2006,Oats,2.950205014285713,3.0
United States,Washington,2006,Wheat,4.135974273809515,1.0
United States,Washington,2007,Barley,3.336650380952382,2.0
United States,Washington,2007,Canola,1.9130671999999969,3.0
United States,Washington,2007,Oats,1.87975880952381,4.0
United States,Washington,2007,Wheat,3.9124801071428568,1.0
United States,Washington,2008,Barley,3.0481030476190454,2.0
United States,Washington,2008,Canola,1.9443458238095201,4.0
United States,Washington,2008,Oats,2.822866514285712,3.0
United States,Washington,2008,Wheat,3.5834482738095303,1.0
United States,Washington,2009,Barley,3.3852497142857185,2.0
United States,Washington,2009,Canola,1.8536796557142823,4.0
United States,Washington,2009,Oats,2.850571819047613,3.0
United States,Washington,2009,Wheat,3.680441988095238,1.0
United States,Washington,2010,Barley,3.8791849523809443,2.0
United States,Washington,2010,Canola,2.046452552380949,4.0
United States,Washington,2010,Oats,3.0087072761904774,3.0
United States,Washington,2010,Wheat,4.364899678571441,1.0
United States,Washington,2011,Barley,3.9428226666666606,2.0
United States,Washington,2011,Canola,2.017831264285711,4.0
United States,Washington,2011,Oats,2.169265769047619,3.0
United States,Washington,2011,Wheat,4.6482911785714105,1.0
United States,Washington,2012,Barley,3.750859142857145,2.0
United States,Washington,2012,Canola,2.029988909523806,4.0
United States,Washington,2012,Oats,2.8604640857142862,3.0
United States,Washington,2012,Wheat,4.416016083333347,1.0
United States,Washington,2013,Barley,3.829048476190478,2.0
United States,Washington,2013,Canola,2.017433927142854,4.0
United States,Washington,2013,Oats,2.425546480952375,3.0
United States,Washington,2013,Wheat,4.383780916666661,1.0
United States,Washington,2014,Barley,3.23968228571429,2.0
United States,Washington,2014,Canola,1.2885291599999913,4.0
United States,Washington,2014,Oats,2.5310384428571457,3.0
United States,Washington,2014,Wheat,3.364876166666668,1.0
United States,Washington,2015,Barley,2.566183142857155,2.0
United States,Washington,2015,Canola,1.288945475714277,4.0
United States,Washington,2015,Oats,1.943453680952379,3.0
United States,Washington,2015,Wheat,3.3962370833333346,1.0
United States,Washington,2016,Barley,3.591867333333334,2.0
United States,Washington,2016,Canola,1.7973722261904739,4.0
United States,Washington,2016,Oats,2.6551486428571405,3.0
United States,Washington,2016,Wheat,4.048594107142861,1.0
United States,Washington,2017,Barley,2.6320497142857207,2.0
United States,Washington,2017,Canola,1.548774517857139,4.0
United States,Washington,2017,Oats,2.0300370285714213,3.0
United States,Washington,2017,Wheat,3.847097095238092,1.0
United States,Washington,2018,Barley,3.16638619047619,2.0
United States,Washington,2018,Canola,1.636601121428568,4.0
United States,Washington,2018,Oats,2.164156666666667,3.0
United States,Washington,2018,Wheat,3.8678004880952384,1.0
United States,Washington,2019,Barley,3.2116550476190495,2.0
United States,Washington,2019,Canola,1.9856966247619023,4.0
United States,Washington,2019,Oats,2.342114419047621,3.0
United States,Washington,2019,Wheat,3.836913523809523,1.0
United States,Washington,2020,Barley,3.191383976190478,2.0
United States,Washington,2020,Canola,1.8592339557142827,4.0
United States,Washington,2020,Oats,2.5183643761904735,3.0
United States,Washington,2020,Wheat,3.998060535714287,1.0
United States,Washington,2021,Barley,3.142842285714287,2.0
United States,Washington,2021,Canola,1.5575011357142816,4.0
United States,Washington,2021,Oats,2.344685252380953,3.0
United States,Washington,2021,Wheat,3.6119462619047615,1.0
